site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
BAO,2007,12,6,19,18,34,2007-12-06T19:18:34Z,2007.930971,3120-05,321.78,0.26,40.05,-105.004,1884,1578.7,305.3,C,246817,H4,2007-12-14 2:12:00,...
BAO,2007,12,7,19,6,18,2007-12-07T19:06:18Z,2007.933688,3120-06,322.15,0.26,40.05,-105.004,1884,1578.7,305.3,C,246818,H4,2007-12-14 2:26:00,...
BAO,2007,12,7,19,16,21,2007-12-07T19:16:21Z,2007.933707,3120-07,321.77,0.26,40.05,-105.004,1884,1578.7,305.3,C,246819,H4,2007-12-14 2:41:00,...
BAO,2007,12,8,19,6,9,2007-12-08T19:06:09Z,2007.936427,3120-08,321.8,0.26,40.05,-105.004,1884,1578.7,305.3,C,246820,H4,2007-12-14 2:56:00,...
BAO,2007,12,8,19,16,2,2007-12-08T19:16:02Z,2007.936446,3120-09,321.81,0.26,40.05,-105.004,1884,1578.7,305.3,C,246821,H4,2007-12-14 3:11:00,...
BAO,2007,12,9,19,6,13,2007-12-09T19:06:13Z,2007.939167,3120-10,323.06,0.26,40.05,-105.004,1884,1578.7,305.3,C,246822,H4,2007-12-14 3:25:00,...
BAO,2007,12,9,19,16,10,2007-12-09T19:16:10Z,2007.939186,3120-11,323.28,0.26,40.05,-105.004,1884,1578.7,305.3,C,246823,H4,2007-12-14 3:40:00,...
BAO,2007,12,10,19,6,15,2007-12-10T19:06:15Z,2007.941907,3120-12,321.39,0.26,40.05,-105.004,1884,1578.7,305.3,C,246824,H4,2007-12-14 3:55:00,...
BAO,2007,12,12,18,51,39,2007-12-12T18:51:39Z,2007.947359,3124-01,321.2,0.26,40.05,-105.004,1884,1578.7,305.3,C,247188,H4,2007-12-26 17:24:00,.S.
BAO,2007,12,12,19,7,9,2007-12-12T19:07:09Z,2007.947388,3124-02,321.45,0.26,40.05,-105.004,1884,1578.7,305.3,C,247189,H4,2007-12-26 17:38:00,...
BAO,2007,12,12,19,17,14,2007-12-12T19:17:14Z,2007.947407,3124-03,321.26,0.26,40.05,-105.004,1884,1578.7,305.3,C,247190,H4,2007-12-26 17:53:00,...
BAO,2007,12,13,19,7,12,2007-12-13T19:07:12Z,2007.950128,3124-04,321.92,0.26,40.05,-105.004,1884,1578.7,305.3,C,247191,H4,2007-12-26 18:08:00,...
BAO,2007,12,13,19,17,13,2007-12-13T19:17:13Z,2007.950147,3124-05,321.99,0.26,40.05,-105.004,1884,1578.7,305.3,C,247192,H4,2007-12-26 18:23:00,...
BAO,2007,12,14,19,7,4,2007-12-14T19:07:04Z,2007.952867,3124-06,321.83,0.26,40.05,-105.004,1884,1578.7,305.3,C,247193,H4,2007-12-26 18:37:00,...
BAO,2007,12,14,19,17,4,2007-12-14T19:17:04Z,2007.952886,3124-07,321.41,0.26,40.05,-105.004,1884,1578.7,305.3,C,247194,H4,2007-12-26 18:52:00,...
BAO,2007,12,15,19,7,3,2007-12-15T19:07:03Z,2007.955607,3124-08,321.76,0.26,40.05,-105.004,1884,1578.7,305.3,C,247195,H4,2007-12-26 19:07:00,...
BAO,2007,12,15,19,17,4,2007-12-15T19:17:04Z,2007.955626,3124-09,321.18,0.26,40.05,-105.004,1884,1578.7,305.3,C,247196,H4,2007-12-26 19:22:00,...
BAO,2007,12,16,19,6,58,2007-12-16T19:06:58Z,2007.958347,3124-10,321.05,0.26,40.05,-105.004,1884,1578.7,305.3,C,247197,H4,2007-12-26 19:37:00,...
BAO,2007,12,16,19,16,59,2007-12-16T19:16:59Z,2007.958366,3124-11,321.14,0.26,40.05,-105.004,1884,1578.7,305.3,C,247198,H4,2007-12-26 19:51:00,...
BAO,2007,12,17,19,7,2,2007-12-17T19:07:02Z,2007.961086,3124-12,321.22,0.26,40.05,-105.004,1884,1578.7,305.3,C,247199,H4,2007-12-26 20:06:00,...
BAO,2007,12,18,20,58,22,2007-12-18T20:58:22Z,2007.964038,3127-01,322.05,0.26,40.05,-105.004,1884,1578.7,305.3,C,247764,H4,2008-01-04 2:47:00,...
BAO,2007,12,19,19,7,18,2007-12-19T19:07:18Z,2007.966566,3127-02,321.82,0.26,40.05,-105.004,1884,1578.7,305.3,C,247765,H4,2008-01-04 3:01:00,...
BAO,2007,12,19,19,17,21,2007-12-19T19:17:21Z,2007.966586,3127-03,321.4,0.26,40.05,-105.004,1884,1578.7,305.3,C,247766,H4,2008-01-04 3:16:00,...
